customer_id,churn_probability,first_name,last_name,email,region,customer_segment,risk_level,recommended_action
d7a59389-c008-437f-ab68-a1e81e064ab4,0.687,Rafih,Manço,oakdeniz@example.org,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
70ceddc1-3fa6-4e3d-890f-9cd9a1fee881,0.6869,Haliye,Sezer,yurtseven13@example.net,Marmara,Normal,Yüksek,Win-back kampanyası başlat
114c4be2-9774-4ddd-8482-110ab8532a99,0.6869,Zeynelabidin,Manço,gursal92@example.com,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
a7d1c341-66a6-43f2-a502-204f080fe4b8,0.6868,Sami,Hançer,akdurmus24@example.com,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
07a89ae8-1e0b-4dc7-88d0-81d9317097ec,0.6868,Nili,Kısakürek,vcorlu@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
fe612dd5-577f-4e56-bcb0-a4842fcf9abd,0.6867,Nirgül,Demir,sensoyyucel@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
a9b3088c-c16e-40c4-8303-e6c40ce5f80d,0.6867,Nebih,Çetin,yamanaysema@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
8304a5a1-97c5-44c2-ae22-ba2fd0fd2645,0.6867,Mukbile,Bilgin,uzsoyfirat@example.net,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
7372d6c2-5afe-4551-9f37-feb61209ad4b,0.6866,Neslinur,Bilir,tevetoglusedife@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
dbe83b4d-4c04-421f-ae20-d805bb6604d5,0.6865,Sadeti,Zorlu,hergul@example.com,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
fa8c4f6d-8a8d-4f7a-889c-233200474f68,0.6862,Kumral,Hayrioğlu,ozgedemirel@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
38e429f7-b9f3-4306-9503-614af2eb8fd0,0.6862,Mujde,Şener,aslangucal@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
4e368ca4-6683-45b5-bfa1-907b1b819f77,0.6862,Nazimet,Bilgin,aysuna48@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
641d6c93-dcff-4a9c-bff1-1b258f8988d5,0.6862,Duha,Akçay,gursal91@example.com,Ege,Yeni,Yüksek,Win-back kampanyası başlat
3ee1680c-1fa5-41d2-b0ec-8bbacea73836,0.6862,Rana,Hançer,erdursun86@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
305274f6-ac26-4213-b56f-3c84da652150,0.6862,Fadıla,Güçlü,necmettinsakarya@example.com,Doğu Anadolu,Normal,Yüksek,Win-back kampanyası başlat
c63ff0a6-f3f4-47f1-ad72-0b4d4335cb20,0.6862,Oranlı,Tarhan,recepaliarsoy@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
f52b0702-4401-4010-aada-1e953d1bd2ca,0.6861,Süzer,Ülker,alemdarayulker@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
440aafcb-9eb5-4cc2-b8b9-3f509ab2cc69,0.6861,Aydınbey,Akça,bakcay@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
174904f1-e913-4810-92ec-2ab25840bbfb,0.6861,Nuyan,Demir,asliye68@example.net,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
d41c8842-6007-4307-aad7-28ce62fff9ed,0.686,Sevcan,Yılmaz,dilderaksu@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
70ccdd20-2e0d-4997-a603-6b2c304ea97a,0.686,Subutiye,Sakarya,degmeerfirat@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
8032625e-4b64-4250-a34f-91e3a7cd3fe6,0.6859,Şuayp,Türk,cagverencamurcuoglu@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
7cdeffd8-a123-42e8-9e46-66217542f407,0.6858,Leyli,Ertaş,wakgunduz@example.com,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
4decb9c6-cc4e-4ad2-8ebf-b1f3381a8061,0.6857,Özakan,Akçay,bilgetaranci@example.net,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
349b6aa8-0f5c-4ffa-9613-f37d3d0fb34f,0.6857,Altınçiçek,Tarhan,akcayteber@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
726d7c39-e30e-4140-bbb5-c3285d18aed8,0.6857,Okanay,Türk,gulmisalzorlu@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
beb6c574-9c0a-4b8e-b56d-4f389df46b45,0.6857,Haluk,Yıldırım,akcayhabibe@example.net,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
8df375e0-05ef-4b97-b1ca-a62c91b07f0b,0.6856,Ümmahan,Çorlu,talayersezer@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
b1cf2900-e589-4dda-a34a-52b38ea6c8c5,0.6856,Adasal,Aksu,ezgin83@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
7639be43-a8e7-451e-a5ef-ae046210c827,0.6854,Bariş,Tevetoğlu,kosukhan11@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
cfe9b439-e5b7-4a5f-96dd-9a249844b592,0.6854,Muhammet,Çetin,akcaysevgen@example.net,İç Anadolu,Normal,Yüksek,Win-back kampanyası başlat
7f3b9971-b0ea-41d5-93f0-569a509f23df,0.6854,Toktuğ,Gülen,tanses40@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
f0e359ea-daad-4a18-a70c-8fdc0f7fae33,0.6853,Peren,Sezgin,ramadan02@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
2b00a1b4-7964-4cce-b11f-e7ef1b4eb207,0.6853,Muratcan,Yaman,tarhancapkan@example.com,Karadeniz,Normal,Yüksek,Win-back kampanyası başlat
7fb72f87-c3b4-4182-9be7-5d318bb4b0f7,0.6853,Atılgan,Hançer,ubeydullah91@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
fbb36539-d4e5-474a-9893-39035635298f,0.6852,Nurullah,Demirel,ferat74@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
9339835a-f9b6-4e25-8e61-17ad77fc88fd,0.6852,Alanalp,Öcalan,sehzasakarya@example.com,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
f4517be2-2f75-49a3-b27f-798a59a1787e,0.6852,Ruhide,Aksu,toganarslan@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
ac707e2f-678b-40b4-b475-30d45a8338f2,0.6851,Muarra,Yüksel,muhyettin92@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
8a366b9e-145e-4264-9399-0dae57798db7,0.685,Zevlüde,Manço,demirelhenife@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
80f55d85-1e0c-43ff-9c8a-37181e2f406c,0.685,Arıkol,Mansız,hayrioglutagangul@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
edcdea55-ac91-41f0-a3e6-f2ffcefbd52e,0.685,Çetinsu,Şama,gungorenyilmaz@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
6a9e34f9-83ba-4b7a-9126-81bb72b01d02,0.685,Şevketfeza,Sezgin,ertasnurveren@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
a940db73-627f-4bd3-84e7-f9514af71653,0.6849,Çelikkan,Güçlü,sacierdogan@example.com,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
aec8f614-b11e-43e1-8d5c-5951bed9c8cd,0.6849,Maşide,Akgündüz,tevetogluozkent@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
e3cb13a9-901e-4679-8d3f-c4ddcdebf8a8,0.6849,Güverçin,Güçlü,tumer88@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
2b754875-814e-4094-b1fc-7ab4fdb487be,0.6849,Nafile,Demirel,selale08@example.net,Doğu Anadolu,Normal,Yüksek,Win-back kampanyası başlat
e1e4f38d-6fb2-4b14-88d9-403675bf361a,0.6848,Güllühan,Akgündüz,nevisesezgin@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
5e161306-68d5-413c-b381-8a47c91ce616,0.6848,Aydar,Aslan,gulenzeride@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
113f6c8a-7c3e-4858-8a38-cdf47a796604,0.6848,Tercan,Alemdar,senerilteris@example.com,Karadeniz,Normal,Yüksek,Win-back kampanyası başlat
32ec914d-2de4-4552-ac1d-eec6bf384fc8,0.6848,Özyurt,Demirel,kubran32@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
fe963502-b99a-4709-8e7c-a4250090301d,0.6847,Cebesoy,Kısakürek,taciddin63@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
dfdad43c-d566-481a-9f19-d16db7552087,0.6847,Akif,Öcalan,evrim72@example.net,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
84f5dc91-6435-41e8-a6db-7f0439c8abe5,0.6846,Züfer,Sezgin,duranonat@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
42229f8a-eacf-40fa-a059-952873dbfaff,0.6846,Olca,Yüksel,giz28@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
41a2beb0-f68f-4f63-b29d-c49b8dfd0f7f,0.6846,Kavurt,Hançer,tayyip44@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
f1b4a6c8-a0e0-4476-8a58-5689f5f6a16d,0.6845,Hafıza,Aslan,burakhan63@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
9d53ad80-1cec-4a06-90e3-46c096766b65,0.6845,Melikkan,Manço,silamansiz@example.com,Ege,Yeni,Yüksek,Win-back kampanyası başlat
602ec027-187b-42d3-bc3d-946499d936f2,0.6844,Banü,Akçay,sidekaradeniz@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
9af8708e-bc65-400c-8a72-71943ceaf684,0.6843,Asalet,Erdoğan,gulagaguclu@example.net,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
9fc54ce0-ae5d-4c86-b611-d2d58921889a,0.6843,Şafii,Karadeniz,zulker@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
287f0c17-b0fb-4040-89f6-efe47435eb2f,0.6843,Sıla,Çamurcuoğlu,sunelakar@example.net,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
39401733-729a-4dce-95ba-2e2238727118,0.6843,Teknaz,Şama,nafile37@example.net,Marmara,Normal,Yüksek,Win-back kampanyası başlat
d6174c48-38df-4ecd-ad9b-e5ab637eaeb2,0.6842,Nakip,Demir,meraslan@example.com,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
13ee8c79-3e7b-4a05-ac01-7e27a8379bae,0.6842,Turabi,Yıldırım,selvi78@example.org,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
15966f59-7e64-4d0d-b440-249db87a7834,0.6842,Demirok,Durmuş,lerzekoruturk@example.com,Marmara,Normal,Yüksek,Win-back kampanyası başlat
fb5c6954-b4b7-4842-baaf-8b1c90d069cc,0.6841,Ayaydın,Öcalan,valacorlu@example.net,Akdeniz,Risk,Yüksek,Win-back kampanyası başlat
a855d12c-fe98-4119-bf4a-df82cc74e542,0.6841,Laika,Arslan,merim13@example.net,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
8b51e3ac-c791-43b5-a930-452c384b04cc,0.6841,Erseç,Akça,vala16@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
37aeb610-844d-48ce-a650-bf7ee414c73c,0.684,Biltaş,Çetin,demirergun@example.org,Ege,Normal,Yüksek,Win-back kampanyası başlat
7253fd1d-c1c8-4f5f-aef4-7a2c1188822c,0.684,Tanyolaç,Duran,haliye59@example.net,İç Anadolu,Normal,Yüksek,Win-back kampanyası başlat
51098661-1532-4220-bc02-90c61b51f58a,0.684,Laze,Ülker,refetyuksel@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
87b4db7f-3699-4740-a661-dd592ab7cce2,0.6837,İlkbahar,Hançer,samasuat@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
e7172b5d-f363-4981-aa1d-31fb5e6956bc,0.6837,Cuheyna,Dumanlı,aktemurgul@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
dccadf33-193f-43f6-8769-ca07fe8c8b5f,0.6835,Akgüneş,Gülen,tekbayguclu@example.net,Doğu Anadolu,Normal,Yüksek,Win-back kampanyası başlat
0154c76c-2ee0-4549-a87e-6626ce8d7a66,0.6835,Ramadan,Demirel,nbilir@example.com,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
34feeb0d-feae-4bc6-925c-c83febdfe5e4,0.6834,Elgin,Sezer,berenihsanoglu@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
135835cc-490d-4a62-95e4-803ba99fe7d4,0.6833,Meleknur,Yüksel,fdurmus@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
855b2bf2-d186-4600-8ea5-873ea7be6897,0.6832,Basım,Çetin,sensoyucgul@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
4e30e904-9193-4d1a-9d42-f6b84b71ed12,0.6832,Şahnuray,Alemdar,necdatsakarya@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
d06c7f1d-4286-46f1-ae2c-95719fc74e85,0.6832,Cuman,Bilir,demirelboynak@example.net,Karadeniz,VIP,Yüksek,Win-back kampanyası başlat
e62b5ad6-ace6-4faa-91a2-8aae95b781db,0.6832,Nihan,Manço,secgul79@example.com,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
4c21b41f-9aef-4eb7-82f9-950a18351886,0.6831,Süha,Yüksel,samasilanur@example.net,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
7c4aee4f-709e-402a-8561-f90bc43c8560,0.6831,Ayşenur,Tevetoğlu,erdoganakgunduz@example.net,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
eba9d049-5c4b-4618-a939-047861ffcb25,0.6831,Abdülcemal,Aksu,omacaturk@example.org,Marmara,Normal,Yüksek,Win-back kampanyası başlat
eaca4d8a-4ca7-4081-ad36-15eb5b96788e,0.6831,Nurdeniz,Şener,gaslan@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
9268680c-a2b3-4f4d-af5a-69dd596d8460,0.6829,Yıldız,Ertaş,demirsuleyla@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
3d83e823-82b4-4a6e-abd1-9a407a4b5f11,0.6829,Asiman,Zorlu,jmansiz@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
b020944c-1c48-4a87-94bb-d5450b9e52c4,0.6829,Argu,Zengin,misra90@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
a3bb79ed-7ac6-4cfd-96d7-fc6a8669a992,0.6828,Zubeyde,Sakarya,nebihafirat@example.org,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
b1eae184-e4ed-4eae-9c68-3a953d117d42,0.6828,Mübetcel,Şener,aslansayan@example.net,Karadeniz,Normal,Yüksek,Win-back kampanyası başlat
818b0b50-0521-4ede-9ea6-d53132bb69f6,0.6827,Yurdanur,Sezgin,harbinaz97@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
c836c0fb-5f70-4e5e-82e2-6848bf6f9d8c,0.6827,Karaca,Yorulmaz,gunvereraslan@example.org,Karadeniz,Normal,Yüksek,Win-back kampanyası başlat
1a430b1d-0eeb-4ca4-a2ca-a788845ac8d0,0.6827,Vaysal,Fırat,zorluaral@example.net,Marmara,Normal,Yüksek,Win-back kampanyası başlat
b72f7f77-7c07-41e3-906c-0faa4f0b82ab,0.6827,Uluğbey,Çetin,aycanturk@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
f8343508-8614-44d9-811e-4e1484a020ff,0.6827,Kayagün,Kısakürek,armahangul@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
ddc0a24e-fbf2-4989-9597-5901cba33549,0.6827,Başhan,Hayrioğlu,oyilmaz@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
504b6f16-c17a-49a4-bd7e-bbf009ef4349,0.6826,Ökkaş,Şensoy,dhayrioglu@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
a1aa0d7e-fc08-4499-a13e-130bba39b19c,0.6826,Seha,Gülen,safakkivilcim@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
072c461c-e58f-4ac0-8fcb-2dd6d1f0a677,0.6826,Erbay,Mansız,mihsanoglu@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
8a9a085a-8ead-453b-898a-e213a96c8a48,0.6825,Akalan,Yıldırım,nefiye45@example.net,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
f9d46a6c-b708-4fe8-94db-6a846442e5f0,0.6824,Salkın,Zorlu,ozgur67@example.com,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
c478b43b-2f68-4d61-9f11-2320767dfce2,0.6823,Seçme,Yüksel,selcukseven@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
b84df8de-cd79-474e-9a66-c0ed685c070e,0.6821,Esengün,Sezer,hekime91@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
2a2307e0-5436-4ab6-88b1-60abaa6de233,0.6821,Şahnuray,Arslan,lbilge@example.net,Karadeniz,Normal,Yüksek,Win-back kampanyası başlat
9382d627-cb7d-454a-8014-81743e8efeb4,0.6821,Coşkun,Duran,mucellibkoruturk@example.org,Ege,Risk,Yüksek,Win-back kampanyası başlat
ebb254c0-bf7e-4525-a8a5-dbf5dd6a747d,0.6821,Baytal,Ertaş,rzorlu@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
b3ff8ca4-046f-412d-b698-e9bebe84ab05,0.6821,Tangül,Zorlu,vocalan@example.com,İç Anadolu,Normal,Yüksek,Win-back kampanyası başlat
6f2f0222-076b-416b-b77e-4d170e5e2fc0,0.6821,Canur,Güçlü,aslanarcan@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
bdbb5882-62ad-4a86-870f-07989ee6f302,0.6821,Ganiye,Akgündüz,tumkurtulker@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
8a59784d-a031-4c26-9f5d-e129f724ab35,0.6821,Ilgı,Akça,yepelek47@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
1e447564-7c60-42b6-ba7c-d0717c380142,0.682,Terlan,Soylu,nebihaalemdar@example.com,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
0012bac4-ac9e-49e9-9c6b-b5d496d6586e,0.682,Akgüneş,Çorlu,urfettin11@example.com,Ege,Yeni,Yüksek,Win-back kampanyası başlat
69988620-8c08-447e-8eca-33c05f4b9ea8,0.682,Nefaret,Mansız,,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
bac82963-ec03-439f-a862-d08368c9506c,0.682,Nafile,Arsoy,henife16@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
b5f6828d-b5be-4236-a603-a66732463201,0.682,Hatem,Akgündüz,ustunsezgin@example.net,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
d52a3af6-01f8-44a6-aeb9-027e0dfdc498,0.6819,Ganiye,Gülen,ncetin@example.net,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
b50c05d7-4321-4756-aa08-17c67a48de28,0.6818,Dilara,Hayrioğlu,mansizsultane@example.com,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
cca5ec7e-2ab3-4ecb-ba8a-7f8ec2066cc8,0.6817,Gökçebalan,Çamurcuoğlu,ledun40@example.net,Ege,Normal,Yüksek,Win-back kampanyası başlat
823a9c73-c317-4bda-8f48-09f0dff9ef2f,0.6817,Mertel,Alemdar,sazime93@example.net,İç Anadolu,Normal,Yüksek,Win-back kampanyası başlat
c0d9e429-1640-4c1b-9e0b-9a82dd08cda8,0.6817,Hümeyra,Akdeniz,ihsanogluuzbay@example.com,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
d105dd17-f499-4e81-8b62-f4cf6fe45ff0,0.6816,Fadıla,Soylu,soyludilder@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
630d7935-c5b3-43bb-af27-0a9160e8513d,0.6816,Nihai,Soylu,sezerilklima@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
ba2a967e-0d7b-4474-8fb3-7bd15589ae90,0.6814,Azade,Bilir,ademaksu@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
20fc9492-302b-4d14-a17a-841265bde46e,0.6814,Paye,Manço,serfinazsafak@example.org,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
bd19063f-0168-4c35-9191-1e3fedb42c52,0.6813,Selçuk,Gülen,susentevetoglu@example.net,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
4ad13191-b7d9-48f0-bf3b-bdcefac6d1f0,0.6813,Çakırca,Akçay,yadigarkisakurek@example.com,Ege,Yeni,Yüksek,Win-back kampanyası başlat
a399ab0a-b773-43da-930d-28136c84e2cb,0.6813,Sonnur,Fırat,ozdes55@example.org,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
865803bb-b269-4070-a764-4d7b8f0e8971,0.6811,Tınal,Yaman,bdurdu@example.net,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
862eea75-6203-469c-aa55-1aba22457ef5,0.6811,Ülke,Korutürk,mansizoncel@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
8732f851-4f24-495c-bece-61ce0ab57fdf,0.6811,Gülsevil,Demir,sukufe19@example.net,Ege,Normal,Yüksek,Win-back kampanyası başlat
b88b4d1b-6e4a-4350-b149-8c0f115584d9,0.681,Kader,Arsoy,evcimen57@example.com,Güneydoğu Anadolu,Normal,Yüksek,Win-back kampanyası başlat
205b643c-0113-48e1-b504-0da17b87e1fe,0.681,Tiğin,Akçay,gokayakdeniz@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
52b5820b-13f3-4813-aac5-4e79935a6749,0.6809,Umman,Şama,qakar@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
155815f3-733e-44bc-b149-2442c96003ed,0.6809,Ufukay,Kısakürek,fazul81@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
0c6ff281-c1b8-4630-aece-be6bf1f90e27,0.6808,Üstün,Yıldırım,cetinsunay@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
9a6b9b93-727e-4016-891e-0038b6ce1ddb,0.6808,Aynilhayat,Akgündüz,soylubaturay@example.org,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
e940413c-dab8-4c94-9034-fe65d1f8fd0d,0.6808,Timurtaş,Akar,mzengin@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
88c45306-174d-47f0-ab9a-39ff4b41f26b,0.6807,Nevise,Aslan,filitsakarya@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
bf605ef9-3cd7-4a14-8669-60f8e4d8dd5b,0.6807,Sefer,Zorlu,nsama@example.net,Ege,Yeni,Yüksek,Win-back kampanyası başlat
4d664886-6c95-417a-abe2-83cbc7a9ef66,0.6807,Hatin,Soylu,ergulginyas@example.net,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
a6d0440a-5c09-47e6-9aa7-9cd69b58a396,0.6806,Duruöz,Akçay,pdumanli@example.org,Doğu Anadolu,Risk,Yüksek,Win-back kampanyası başlat
8b9a9973-6996-4890-ad74-45215e94b416,0.6806,Derkay,Yılmaz,rsener@example.net,Akdeniz,Normal,Yüksek,Win-back kampanyası başlat
94cb487d-6da9-4d7d-95ca-f0bc2adfc6b7,0.6806,Mehmed,Demir,corluhariz@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
fdc7cb63-540c-4542-ab0a-05b6a7cb04d0,0.6805,Aynilhayat,Dumanlı,nazende77@example.com,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
18c8b89c-dc64-4744-8990-ce9b6c0a650d,0.6805,İnançlı,Sezgin,busranur76@example.org,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
9ffb5696-c005-486a-8a14-244f56102c51,0.6804,Sarıcabay,Aslan,ayseana28@example.org,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
d4ac40f5-23e5-454e-aaa2-8a7565756c0d,0.6803,Özbay,Tevetoğlu,kmanco@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
a25225ed-75af-4775-bd77-553aca1291db,0.6802,Fügen,Durmuş,alaeddin60@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
faf6c1e6-da7f-47ea-9b38-48366192d2e2,0.6802,Biltaş,Türk,turknili@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
21e20b8f-510c-44f4-b326-bbf23c4a624f,0.6801,Metinkaya,Bilir,rkoruturk@example.org,Marmara,Yeni,Yüksek,Win-back kampanyası başlat
7b3a62ab-5201-4dbb-b073-d20b68b415a0,0.6801,İçimbike,Sezgin,ldemirel@example.com,Ege,Yeni,Yüksek,Win-back kampanyası başlat
9484fa42-3974-42cb-8765-e10183ff068f,0.6801,Nurser,Ülker,melihcan51@example.org,Ege,Yeni,Yüksek,Win-back kampanyası başlat
2405ae70-da40-4d98-a203-4c2f076a8cb9,0.68,Bezek,Hançer,akdenizgulbeyan@example.org,İç Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
65ebd1f4-5747-466c-95e1-8866b41c0d5e,0.68,Sayin,Yıldırım,algis30@example.org,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
ff24cdfa-41d7-4afc-893e-acf7689bbff5,0.6799,Ilgı,Demir,gulsiyedemir@example.org,Akdeniz,Yeni,Yüksek,Win-back kampanyası başlat
fbaafc72-0e8f-4644-a1a2-0b59e5fbec72,0.6799,Aydinç,Ertaş,cihanakca@example.org,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
8c91b4c2-c930-4754-839d-435873f5cff3,0.6799,Akmaner,Arsoy,rhancer@example.com,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
ddc5bcb8-5a7a-4805-a681-20fdb477d3e1,0.6799,Nakip,Çorlu,durangorklu@example.com,Karadeniz,Yeni,Yüksek,Win-back kampanyası başlat
17a85128-a3c9-4e33-814b-c219e0bfeb82,0.6798,Doğuhan,Bilgin,yeraslan@example.net,Marmara,Normal,Yüksek,Win-back kampanyası başlat
acd24370-0792-422b-b4a1-e05021e7ebbc,0.6798,Maksüde,Erdoğan,kayagunyorulmaz@example.net,Doğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
401f0250-3d06-4917-9eb1-c757195f2b0f,0.6798,Gülmisal,Yüksel,fulker@example.com,Güneydoğu Anadolu,Yeni,Yüksek,Win-back kampanyası başlat
